上海频道,#genre#
大象新闻,http://1.196.154.166:2000/rtp/239.16.10.192:2000$3840x2160
大象新闻,http://1.196.154.212:2001/rtp/239.16.10.192:2000
大象新闻,http://106.42.108.222:2002/rtp/239.16.10.192:2000
大象新闻,http://106.42.108.222:2000/rtp/239.16.10.192:2000
大象新闻,http://106.42.108.222:2010/rtp/239.16.10.192:2000
大象新闻,http://106.46.145.121:8000/rtp/239.16.10.192:2000$1920x1080
大象新闻,http://171.8.171.134:8800/rtp/239.16.10.192:2000$1920x1080
大象新闻,http://1.196.154.93:2001/rtp/239.16.10.192:2000$1920x1080
大象新闻,http://1.196.154.165:2001/rtp/239.16.10.192:2000$1920x1080
大象新闻,http://1.196.154.166:2001/rtp/239.16.10.192:2000$1920x1080
大象新闻,http://www.lwfz.fun:8800/rtp/239.16.10.192:2000$1920x1080
大象新闻,http://1.192.43.188:8888/rtp/239.16.10.192:2000$1920x1080
大象新闻,http://171.8.168.31:8800/rtp/239.16.10.192:2000
大象新闻,http://123.55.115.104:8888/rtp/239.16.10.192:2000
大象新闻,http://1.196.154.235:2000/rtp/239.16.10.192:2000$1920x1080
大象新闻,http://123.52.47.205:8800/rtp/239.16.10.192:2000$1920x1080
大象新闻,http://123.160.1.36:4022/rtp/239.16.10.192:2000$1920x1080
国学频道,http://171.8.171.87:8800/rtp/239.16.10.217:2000$1920x1080
国学频道,http://116.18.37.171:4000/rtp/239.77.1.105:5146$720x576
国学频道,http://116.18.37.171:4000/rtp/239.77.0.226:5146$720x576
国学频道,http://1.196.154.17:2000/rtp/239.16.10.217:2000$1920x1080
国学频道,http://1.196.154.165:2000/rtp/239.16.10.217:2000$1920x1080
国学频道,http://1.196.154.166:2001/rtp/239.16.10.217:2000$1920x1080
国学频道,http://1.196.154.165:2001/rtp/239.16.10.217:2000$1920x1080
国学频道,http://1.196.154.166:2000/rtp/239.16.10.217:2000$1920x1080
国学频道,http://113.109.250.116:9999/rtp/239.77.0.226:5146$720x576
国学频道,http://113.109.250.116:9999/rtp/239.77.1.105:5146$720x576
国学频道,http://116.28.124.202:8520/rtp/239.77.0.226:5146$720x576
国学频道,http://116.28.124.202:8520/rtp/239.77.1.105:5146$720x576
国学频道,http://120.77.205.62:8087/rtp/239.20.0.247:2292
国学频道,http://gmxw.7766.org:808/rtp/239.20.0.247:2292
国学频道,http://183.11.239.36:808/rtp/239.20.0.247:2292
国学频道,http://106.42.108.222:2002/rtp/239.16.10.217:2000
国学频道,http://106.42.108.222:2000/rtp/239.16.10.217:2000
国学频道,http://106.42.108.222:2010/rtp/239.16.10.217:2000
国学频道,http://106.46.145.121:8000/rtp/239.16.10.217:2000$1920x1080
国学频道,http://171.8.171.134:8800/rtp/239.16.10.217:2000$1920x1080
健康中原,http://171.8.171.87:8800/rtp/239.16.10.131:2000$1920x1080
健康中原,http://42.237.181.44:4000/rtp/225.1.5.48:1358$1920x1080
健康中原,http://42.237.180.245:4000/rtp/225.1.5.48:1358$1920x1080
健康中原,http://115.58.217.95:4000/rtp/225.1.5.48:1358$1920x1080
健康中原,http://1.196.154.165:2000/rtp/239.16.10.131:2000$1920x1080
健康中原,http://1.196.154.166:2001/rtp/239.16.10.131:2000$1920x1080
健康中原,http://1.196.154.165:2001/rtp/239.16.10.131:2000$1920x1080
健康中原,http://1.196.154.166:2000/rtp/239.16.10.131:2000$1920x1080
健康中原,http://125.46.132.151:9999/rtp/225.1.5.48:1358$1920x1080
健康中原,http://106.42.108.222:2002/rtp/239.16.10.131:2000
健康中原,http://106.42.108.222:2000/rtp/239.16.10.131:2000
健康中原,http://106.42.108.222:2010/rtp/239.16.10.131:2000
健康中原,http://115.60.241.249:2000/rtp/225.1.5.48:1358$1920x1080
健康中原,http://106.46.145.121:8000/rtp/239.16.10.131:2000$1920x1080
健康中原,http://171.8.171.134:8800/rtp/239.16.10.131:2000$1920x1080
健康中原,http://42.237.182.204:4000/rtp/225.1.5.48:1358$1920x1080
健康中原,http://1.196.154.93:2001/rtp/239.16.10.131:2000$1920x1080
健康中原,http://125.43.42.143:9999/rtp/225.1.5.48:1358$1920x1080
健康中原,http://www.lwfz.fun:8800/rtp/239.16.10.131:2000$1920x1080
健康中原,http://1.192.43.188:8888/rtp/239.16.10.131:2000$1920x1080
河南戏曲,http://171.8.171.87:8800/rtp/239.16.10.148:2000$1920x1080
河南戏曲,http://42.237.180.245:4000/rtp/225.1.4.99:1128$1920x1080
河南戏曲,http://115.58.217.95:4000/rtp/225.1.4.99:1128$1920x1080
河南戏曲,http://42.237.181.44:4000/rtp/225.1.4.99:1128$1920x1080
河南戏曲,http://1.196.154.166:2001/rtp/239.16.10.148:2000$1920x1080
河南戏曲,http://1.196.154.165:2001/rtp/239.16.10.148:2000$1920x1080
河南戏曲,http://1.196.154.165:2000/rtp/239.16.10.148:2000$1920x1080
河南戏曲,http://1.196.154.166:2000/rtp/239.16.10.148:2000$1920x1080
河南戏曲,http://125.46.132.151:9999/rtp/225.1.4.99:1128$1920x1080
河南戏曲,http://106.42.108.222:2002/rtp/239.16.10.148:2000
河南戏曲,http://106.42.108.222:2000/rtp/239.16.10.148:2000
河南戏曲,http://106.42.108.222:2010/rtp/239.16.10.148:2000
河南戏曲,http://115.60.241.249:2000/rtp/225.1.4.99:1128$1920x1080
河南戏曲,http://42.237.182.204:4000/rtp/225.1.4.99:1128
河南戏曲,http://106.46.145.121:8000/rtp/239.16.10.148:2000
河南戏曲,http://171.8.171.134:8800/rtp/239.16.10.148:2000
河南戏曲,http://1.196.154.93:2001/rtp/239.16.10.148:2000$1920x1080
河南戏曲,http://125.43.42.143:9999/rtp/225.1.4.99:1128$1920x1080
河南戏曲,http://www.lwfz.fun:8800/rtp/239.16.10.148:2000$1920x1080
河南戏曲,http://1.192.43.188:8888/rtp/239.16.10.148:2000$1920x1080
河南文博,http://171.8.171.87:8800/rtp/239.16.10.149:2000$1920x1080
河南文博,http://115.58.217.95:4000/rtp/225.1.4.100:1129$1920x1080
河南文博,http://42.237.181.44:4000/rtp/225.1.4.100:1129$1920x1080
河南文博,http://42.237.180.245:4000/rtp/225.1.4.100:1129$1920x1080
河南文博,http://1.196.154.17:2000/rtp/239.16.10.149:2000$1920x1080
河南文博,http://1.196.154.165:2001/rtp/239.16.10.149:2000$1920x1080
河南文博,http://1.196.154.166:2000/rtp/239.16.10.149:2000$1920x1080
河南文博,http://1.196.154.165:2000/rtp/239.16.10.149:2000$1920x1080
河南文博,http://1.196.154.166:2001/rtp/239.16.10.149:2000$1920x1080
河南文博,http://125.46.132.151:9999/rtp/225.1.4.100:1129$1920x1080
河南文博,http://106.42.108.222:2002/rtp/239.16.10.149:2000
河南文博,http://106.42.108.222:2000/rtp/239.16.10.149:2000
河南文博,http://106.42.108.222:2010/rtp/239.16.10.149:2000
河南文博,http://115.60.241.249:2000/rtp/225.1.4.100:1129$1920x1080
河南文博,http://42.237.182.204:4000/rtp/225.1.4.100:1129
河南文博,http://106.46.145.121:8000/rtp/239.16.10.149:2000
河南文博,http://171.8.171.134:8800/rtp/239.16.10.149:2000
河南文博,http://1.196.154.93:2001/rtp/239.16.10.149:2000$1920x1080
河南文博,http://125.43.42.143:9999/rtp/225.1.4.100:1129$1920x1080
河南文博,http://www.lwfz.fun:8800/rtp/239.16.10.149:2000$1920x1080
河南功夫,http://171.8.171.87:8800/rtp/239.16.10.150:2000$1920x1080
河南功夫,http://115.58.217.95:4000/rtp/225.1.4.101:1130$1920x1080
河南功夫,http://42.237.180.245:4000/rtp/225.1.4.101:1130$1920x1080
河南功夫,http://42.237.181.44:4000/rtp/225.1.4.101:1130$1920x1080
河南功夫,http://1.196.154.165:2000/rtp/239.16.10.150:2000$1920x1080
河南功夫,http://1.196.154.165:2001/rtp/239.16.10.150:2000$1920x1080
河南功夫,http://125.46.132.151:9999/rtp/225.1.4.101:1130$1920x1080
河南功夫,http://106.42.108.222:2002/rtp/239.16.10.150:2000
河南功夫,http://106.42.108.222:2000/rtp/239.16.10.150:2000
河南功夫,http://106.42.108.222:2010/rtp/239.16.10.150:2000
河南功夫,http://115.60.241.249:2000/rtp/225.1.4.101:1130$1920x1080
河南功夫,http://42.237.182.204:4000/rtp/225.1.4.101:1130
河南功夫,http://106.46.145.121:8000/rtp/239.16.10.150:2000
河南功夫,http://171.8.171.134:8800/rtp/239.16.10.150:2000
河南功夫,http://1.196.154.166:2001/rtp/239.16.10.150:2000$1920x1080
河南功夫,http://1.196.154.93:2001/rtp/239.16.10.150:2000$1920x1080
河南功夫,http://125.43.42.143:9999/rtp/225.1.4.101:1130$1920x1080
河南功夫,http://www.lwfz.fun:8800/rtp/239.16.10.150:2000$1920x1080
河南功夫,http://1.192.43.188:8888/rtp/239.16.10.150:2000$1920x1080
河南功夫,http://61.53.168.147:18888/rtp/225.1.4.101:1130
快乐垂钓,http://171.8.171.87:8800/rtp/239.16.10.236:2000$1920x1080
快乐垂钓,http://117.133.95.242:8887/rtp/228.1.1.144:8002$1920x1080
快乐垂钓,http://1.203.76.203:7788/rtp/225.1.8.71:8002$1920x1080
快乐垂钓,http://1.196.154.165:2000/rtp/239.16.10.236:2000$1920x1080
快乐垂钓,http://1.196.154.165:2001/rtp/239.16.10.236:2000$1920x1080
快乐垂钓,http://1.196.154.166:2001/rtp/239.16.10.236:2000$1920x1080
快乐垂钓,http://1.196.154.166:2000/rtp/239.16.10.236:2000$1920x1080
快乐垂钓,http://123.56.129.203:4310/rtp/225.1.8.71:8002
快乐垂钓,http://1.203.110.68:8686/rtp/225.1.8.71:8002
快乐垂钓,http://106.42.108.222:2002/rtp/239.16.10.236:2000
快乐垂钓,http://106.42.108.222:2000/rtp/239.16.10.236:2000
快乐垂钓,http://106.42.108.222:2010/rtp/239.16.10.236:2000
快乐垂钓,http://115.171.58.66:4022/rtp/225.1.8.71:8002
快乐垂钓,http://115.171.80.169:8888/rtp/225.1.8.71:8002
快乐垂钓,http://106.46.145.121:8000/rtp/239.16.10.236:2000$1920x1080
快乐垂钓,http://171.8.171.134:8800/rtp/239.16.10.236:2000$1920x1080
快乐垂钓,http://1.196.154.93:2001/rtp/239.16.10.236:2000$1920x1080
快乐垂钓,http://www.lwfz.fun:8800/rtp/239.16.10.236:2000$1920x1080
快乐垂钓,http://1.192.43.188:8888/rtp/239.16.10.236:2000$1920x1080
快乐垂钓,http://171.8.168.31:8800/rtp/239.16.10.236:2000$1920x1080
茶频道,http://171.8.171.87:8800/rtp/239.16.10.237:2000$1920x1080
茶频道,http://117.133.95.242:8887/rtp/228.1.1.145:8002$1920x1080
茶频道,http://1.203.76.203:7788/rtp/225.1.8.72:8002$1920x1080
茶频道,http://1.196.154.17:2000/rtp/239.16.10.237:2000$1920x1080
茶频道,http://1.196.154.165:2000/rtp/239.16.10.237:2000$1920x1080
茶频道,http://1.196.154.165:2001/rtp/239.16.10.237:2000$1920x1080
茶频道,http://1.196.154.166:2001/rtp/239.16.10.237:2000$1920x1080
茶频道,http://1.196.154.212:2001/rtp/239.16.10.237:2000
茶频道,http://123.56.129.203:4310/rtp/225.1.8.72:8002
茶频道,http://1.203.110.68:8686/rtp/225.1.8.72:8002
茶频道,http://106.42.108.222:2002/rtp/239.16.10.237:2000
茶频道,http://106.42.108.222:2000/rtp/239.16.10.237:2000
茶频道,http://106.42.108.222:2010/rtp/239.16.10.237:2000
茶频道,http://115.171.58.66:4022/rtp/225.1.8.72:8002
茶频道,http://115.171.80.169:8888/rtp/225.1.8.72:8002
茶频道,http://106.46.145.121:8000/rtp/239.16.10.237:2000$1920x1080
茶频道,http://171.8.171.134:8800/rtp/239.16.10.237:2000$1920x1080
茶频道,http://1.196.154.93:2001/rtp/239.16.10.237:2000$1920x1080
茶频道,http://www.lwfz.fun:8800/rtp/239.16.10.237:2000$1920x1080
茶频道,http://1.192.43.188:8888/rtp/239.16.10.237:2000$1920x1080
SiTV都市剧场,http://171.8.171.87:8800/rtp/239.16.10.232:2000$1920x1080
SiTV都市剧场,http://1.196.154.165:2000/rtp/239.16.10.232:2000$1920x1080
SiTV都市剧场,http://1.196.154.17:2000/rtp/239.16.10.232:2000$1920x1080
SiTV都市剧场,http://1.196.154.166:2000/rtp/239.16.10.232:2000$1920x1080
SiTV都市剧场,http://1.196.154.165:2001/rtp/239.16.10.232:2000$1920x1080
SiTV都市剧场,http://1.196.154.166:2001/rtp/239.16.10.232:2000$1920x1080
SiTV都市剧场,http://1.196.154.212:2001/rtp/239.16.10.232:2000
SiTV都市剧场,http://106.42.108.222:2002/rtp/239.16.10.232:2000
SiTV都市剧场,http://106.42.108.222:2000/rtp/239.16.10.232:2000
SiTV都市剧场,http://106.42.108.222:2010/rtp/239.16.10.232:2000
SiTV都市剧场,http://106.46.145.121:8000/rtp/239.16.10.232:2000$1920x1080
SiTV都市剧场,http://171.8.171.134:8800/rtp/239.16.10.232:2000$1920x1080
SiTV都市剧场,http://1.196.154.93:2001/rtp/239.16.10.232:2000$1920x1080
SiTV都市剧场,http://www.lwfz.fun:8800/rtp/239.16.10.232:2000$1920x1080
SiTV都市剧场,http://1.192.43.188:8888/rtp/239.16.10.232:2000$1920x1080
SiTV都市剧场,http://171.8.168.31:8800/rtp/239.16.10.232:2000
SiTV都市剧场,http://123.55.115.104:8888/rtp/239.16.10.232:2000
SiTV都市剧场,http://1.196.154.235:2000/rtp/239.16.10.232:2000$1920x1080
SiTV都市剧场,http://123.52.47.205:8800/rtp/239.16.10.232:2000$1920x1080
SiTV都市剧场,http://123.160.1.36:4022/rtp/239.16.10.232:2000$1920x1080
SiTV动漫秀场,http://171.8.171.87:8800/rtp/239.16.10.234:2000$1920x1080
SiTV动漫秀场,http://1.196.154.17:2000/rtp/239.16.10.234:2000$1920x1080
SiTV动漫秀场,http://1.196.154.166:2001/rtp/239.16.10.234:2000$1920x1080
SiTV动漫秀场,http://1.196.154.165:2001/rtp/239.16.10.234:2000$1920x1080
SiTV动漫秀场,http://1.196.154.166:2000/rtp/239.16.10.234:2000$1920x1080
SiTV动漫秀场,http://1.196.154.165:2000/rtp/239.16.10.234:2000$1920x1080
SiTV动漫秀场,http://1.196.154.212:2001/rtp/239.16.10.234:2000
SiTV动漫秀场,http://106.42.108.222:2002/rtp/239.16.10.234:2000
SiTV动漫秀场,http://106.42.108.222:2000/rtp/239.16.10.234:2000
SiTV动漫秀场,http://106.42.108.222:2010/rtp/239.16.10.234:2000
SiTV动漫秀场,http://106.46.145.121:8000/rtp/239.16.10.234:2000
SiTV动漫秀场,http://171.8.171.134:8800/rtp/239.16.10.234:2000
SiTV动漫秀场,http://1.196.154.93:2001/rtp/239.16.10.234:2000$1920x1080
SiTV动漫秀场,http://www.lwfz.fun:8800/rtp/239.16.10.234:2000$1920x1080
SiTV动漫秀场,http://1.192.43.188:8888/rtp/239.16.10.234:2000$1920x1080
SiTV动漫秀场,http://171.8.168.31:8800/rtp/239.16.10.234:2000
SiTV动漫秀场,http://123.55.115.104:8888/rtp/239.16.10.234:2000
SiTV动漫秀场,http://1.196.154.235:2000/rtp/239.16.10.234:2000$1920x1080
SiTV动漫秀场,http://123.52.47.205:8800/rtp/239.16.10.234:2000$1920x1080
SiTV动漫秀场,http://123.160.1.36:4022/rtp/239.16.10.234:2000$1920x1080
SiTV东方财经,http://171.8.171.87:8800/rtp/239.16.10.235:2000$1920x1080
SiTV东方财经,http://1.196.154.165:2000/rtp/239.16.10.235:2000$1920x1080
SiTV东方财经,http://1.196.154.165:2001/rtp/239.16.10.235:2000$1920x1080
SiTV东方财经,http://1.196.154.166:2001/rtp/239.16.10.235:2000$1920x1080
SiTV东方财经,http://1.196.154.166:2000/rtp/239.16.10.235:2000$1920x1080
SiTV东方财经,http://1.196.154.212:2001/rtp/239.16.10.235:2000
SiTV东方财经,http://106.42.108.222:2002/rtp/239.16.10.235:2000
SiTV东方财经,http://106.42.108.222:2000/rtp/239.16.10.235:2000
SiTV东方财经,http://106.42.108.222:2010/rtp/239.16.10.235:2000
SiTV东方财经,http://106.46.145.121:8000/rtp/239.16.10.235:2000$1920x1080
SiTV东方财经,http://171.8.171.134:8800/rtp/239.16.10.235:2000$1920x1080
SiTV东方财经,http://1.196.154.93:2001/rtp/239.16.10.235:2000$1920x1080
SiTV东方财经,http://www.lwfz.fun:8800/rtp/239.16.10.235:2000$1920x1080
SiTV东方财经,http://1.192.43.188:8888/rtp/239.16.10.235:2000$1920x1080
SiTV东方财经,http://171.8.168.31:8800/rtp/239.16.10.235:2000
SiTV东方财经,http://123.55.115.104:8888/rtp/239.16.10.235:2000
SiTV东方财经,http://1.196.154.235:2000/rtp/239.16.10.235:2000$1920x1080
SiTV东方财经,http://123.52.47.205:8800/rtp/239.16.10.235:2000$1920x1080
SiTV东方财经,http://123.160.1.36:4022/rtp/239.16.10.235:2000$1920x1080
SiTV东方财经,http://1.196.154.170:2000/rtp/239.16.10.235:2000$1920x1080
SiTV乐游,http://171.8.171.87:8800/rtp/239.16.10.240:2000$1920x1080
SiTV乐游,http://1.196.154.165:2000/rtp/239.16.10.240:2000
SiTV乐游,http://1.196.154.212:2001/rtp/239.16.10.240:2000
SiTV乐游,http://1.196.154.17:2000/rtp/239.16.10.240:2000
SiTV乐游,http://1.196.154.166:2000/rtp/239.16.10.240:2000$1920x1080
SiTV乐游,http://1.196.154.166:2001/rtp/239.16.10.240:2000$1920x1080
SiTV乐游,http://1.196.154.165:2001/rtp/239.16.10.240:2000$1920x1080
SiTV乐游,http://106.42.108.222:2002/rtp/239.16.10.240:2000
SiTV乐游,http://106.42.108.222:2000/rtp/239.16.10.240:2000
SiTV乐游,http://106.42.108.222:2010/rtp/239.16.10.240:2000
SiTV乐游,http://106.46.145.121:8000/rtp/239.16.10.240:2000$1920x1080
SiTV乐游,http://171.8.171.134:8800/rtp/239.16.10.240:2000$1920x1080
SiTV乐游,http://1.196.154.93:2001/rtp/239.16.10.240:2000$1920x1080
SiTV乐游,http://www.lwfz.fun:8800/rtp/239.16.10.240:2000$1920x1080
SiTV乐游,http://1.192.43.188:8888/rtp/239.16.10.240:2000$1920x1080
SiTV乐游,http://171.8.168.31:8800/rtp/239.16.10.240:2000
SiTV乐游,http://123.55.115.104:8888/rtp/239.16.10.240:2000
SiTV乐游,http://1.196.154.235:2000/rtp/239.16.10.240:2000$1920x1080
SiTV乐游,http://123.52.47.205:8800/rtp/239.16.10.240:2000$1920x1080
SiTV乐游,http://123.160.1.36:4022/rtp/239.16.10.240:2000$1920x1080
SiTV游戏风云,http://171.8.171.87:8800/rtp/239.16.10.241:2000$1920x1080
SiTV游戏风云,http://1.196.154.165:2000/rtp/239.16.10.241:2000$1920x1080
SiTV游戏风云,http://1.196.154.165:2001/rtp/239.16.10.241:2000$1920x1080
SiTV游戏风云,http://1.196.154.166:2001/rtp/239.16.10.241:2000$1920x1080
SiTV游戏风云,http://1.196.154.166:2000/rtp/239.16.10.241:2000$1920x1080
SiTV游戏风云,http://1.196.154.212:2001/rtp/239.16.10.241:2000
SiTV游戏风云,http://106.42.108.222:2002/rtp/239.16.10.241:2000
SiTV游戏风云,http://106.42.108.222:2000/rtp/239.16.10.241:2000
SiTV游戏风云,http://106.42.108.222:2010/rtp/239.16.10.241:2000
SiTV游戏风云,http://106.46.145.121:8000/rtp/239.16.10.241:2000$1920x1080
SiTV游戏风云,http://171.8.171.134:8800/rtp/239.16.10.241:2000$1920x1080
SiTV游戏风云,http://1.196.154.93:2001/rtp/239.16.10.241:2000$1920x1080
SiTV游戏风云,http://www.lwfz.fun:8800/rtp/239.16.10.241:2000$1920x1080
SiTV游戏风云,http://1.192.43.188:8888/rtp/239.16.10.241:2000$1920x1080
SiTV游戏风云,http://171.8.168.31:8800/rtp/239.16.10.241:2000
SiTV游戏风云,http://123.55.115.104:8888/rtp/239.16.10.241:2000
SiTV游戏风云,http://1.196.154.235:2000/rtp/239.16.10.241:2000$1920x1080
SiTV游戏风云,http://123.52.47.205:8800/rtp/239.16.10.241:2000$1920x1080
SiTV游戏风云,http://123.160.1.36:4022/rtp/239.16.10.241:2000$1920x1080
SiTV游戏风云,http://1.196.154.170:2000/rtp/239.16.10.241:2000$1920x1080
SiTV魅力足球,http://171.8.171.87:8800/rtp/239.16.10.242:2000$1920x1080
SiTV魅力足球,http://1.196.154.165:2000/rtp/239.16.10.242:2000$1920x1080
SiTV魅力足球,http://1.196.154.166:2000/rtp/239.16.10.242:2000$1920x1080
SiTV魅力足球,http://1.196.154.166:2001/rtp/239.16.10.242:2000$1920x1080
SiTV魅力足球,http://1.196.154.165:2001/rtp/239.16.10.242:2000$1920x1080
SiTV魅力足球,http://1.196.154.212:2001/rtp/239.16.10.242:2000
SiTV魅力足球,http://106.42.108.222:2002/rtp/239.16.10.242:2000
SiTV魅力足球,http://106.42.108.222:2000/rtp/239.16.10.242:2000
SiTV魅力足球,http://106.42.108.222:2010/rtp/239.16.10.242:2000
SiTV魅力足球,http://106.46.145.121:8000/rtp/239.16.10.242:2000$1920x1080
SiTV魅力足球,http://171.8.171.134:8800/rtp/239.16.10.242:2000$1920x1080
SiTV魅力足球,http://1.196.154.93:2001/rtp/239.16.10.242:2000$1920x1080
SiTV魅力足球,http://www.lwfz.fun:8800/rtp/239.16.10.242:2000$1920x1080
SiTV魅力足球,http://1.192.43.188:8888/rtp/239.16.10.242:2000$1920x1080
SiTV魅力足球,http://171.8.168.31:8800/rtp/239.16.10.242:2000
SiTV魅力足球,http://123.55.115.104:8888/rtp/239.16.10.242:2000
SiTV魅力足球,http://1.196.154.235:2000/rtp/239.16.10.242:2000$1920x1080
SiTV魅力足球,http://123.52.47.205:8800/rtp/239.16.10.242:2000$1920x1080
SiTV魅力足球,http://123.160.1.36:4022/rtp/239.16.10.242:2000$1920x1080
SiTV魅力足球,http://1.196.154.170:2000/rtp/239.16.10.242:2000$1920x1080
SiTV生活时尚,http://171.8.171.87:8800/rtp/239.16.10.243:2000$1920x1080
SiTV生活时尚,http://1.196.154.17:2000/rtp/239.16.10.243:2000$1920x1080
SiTV生活时尚,http://1.196.154.165:2000/rtp/239.16.10.243:2000$1920x1080
SiTV生活时尚,http://1.196.154.166:2000/rtp/239.16.10.243:2000$1920x1080
SiTV生活时尚,http://1.196.154.165:2001/rtp/239.16.10.243:2000$1920x1080
SiTV生活时尚,http://1.196.154.212:2001/rtp/239.16.10.243:2000
SiTV生活时尚,http://106.42.108.222:2002/rtp/239.16.10.243:2000
SiTV生活时尚,http://106.42.108.222:2000/rtp/239.16.10.243:2000
SiTV生活时尚,http://106.42.108.222:2010/rtp/239.16.10.243:2000
SiTV生活时尚,http://106.46.145.121:8000/rtp/239.16.10.243:2000$1920x1080
SiTV生活时尚,http://171.8.171.134:8800/rtp/239.16.10.243:2000$1920x1080
SiTV生活时尚,http://1.196.154.93:2001/rtp/239.16.10.243:2000$1920x1080
SiTV生活时尚,http://1.196.154.166:2001/rtp/239.16.10.243:2000$1920x1080
SiTV生活时尚,http://www.lwfz.fun:8800/rtp/239.16.10.243:2000$1920x1080
SiTV生活时尚,http://1.192.43.188:8888/rtp/239.16.10.243:2000$1920x1080
SiTV生活时尚,http://171.8.168.31:8800/rtp/239.16.10.243:2000
SiTV生活时尚,http://123.55.115.104:8888/rtp/239.16.10.243:2000
SiTV生活时尚,http://1.196.154.235:2000/rtp/239.16.10.243:2000$1920x1080
SiTV生活时尚,http://123.52.47.205:8800/rtp/239.16.10.243:2000$1920x1080
SiTV生活时尚,http://123.160.1.36:4022/rtp/239.16.10.243:2000$1920x1080
SiTV金色学堂,http://171.8.171.87:8800/rtp/239.16.10.244:2000$1920x1080
SiTV金色学堂,http://1.196.154.165:2000/rtp/239.16.10.244:2000$1920x1080
SiTV金色学堂,http://1.196.154.166:2001/rtp/239.16.10.244:2000$1920x1080
SiTV金色学堂,http://1.196.154.166:2000/rtp/239.16.10.244:2000$1920x1080
SiTV金色学堂,http://1.196.154.165:2001/rtp/239.16.10.244:2000$1920x1080
SiTV金色学堂,http://1.196.154.212:2001/rtp/239.16.10.244:2000
SiTV金色学堂,http://106.42.108.222:2002/rtp/239.16.10.244:2000
SiTV金色学堂,http://106.42.108.222:2000/rtp/239.16.10.244:2000
SiTV金色学堂,http://106.42.108.222:2010/rtp/239.16.10.244:2000
SiTV金色学堂,http://106.46.145.121:8000/rtp/239.16.10.244:2000$1920x1080
SiTV金色学堂,http://171.8.171.134:8800/rtp/239.16.10.244:2000$1920x1080
SiTV金色学堂,http://1.196.154.93:2001/rtp/239.16.10.244:2000$1920x1080
SiTV金色学堂,http://www.lwfz.fun:8800/rtp/239.16.10.244:2000$1920x1080
SiTV金色学堂,http://1.192.43.188:8888/rtp/239.16.10.244:2000$1920x1080
SiTV金色学堂,http://171.8.168.31:8800/rtp/239.16.10.244:2000
SiTV金色学堂,http://123.55.115.104:8888/rtp/239.16.10.244:2000
SiTV金色学堂,http://1.196.154.235:2000/rtp/239.16.10.244:2000$1920x1080
SiTV金色学堂,http://123.52.47.205:8800/rtp/239.16.10.244:2000$1920x1080
SiTV金色学堂,http://123.160.1.36:4022/rtp/239.16.10.244:2000$1920x1080
SiTV金色学堂,http://1.196.154.170:2000/rtp/239.16.10.244:2000$1920x1080
郑州1新闻综合,http://171.8.171.87:8800/rtp/239.16.10.154:2000$1920x1080
郑州1新闻综合,http://1.196.154.17:2000/rtp/239.16.10.154:2000$1920x1080
郑州1新闻综合,http://1.196.154.165:2000/rtp/239.16.10.154:2000$1920x1080
郑州1新闻综合,http://1.196.154.166:2000/rtp/239.16.10.154:2000$1920x1080
郑州1新闻综合,http://1.196.154.212:2001/rtp/239.16.10.154:2000
郑州1新闻综合,http://106.42.108.222:2002/rtp/239.16.10.154:2000
郑州1新闻综合,http://106.42.108.222:2000/rtp/239.16.10.154:2000
郑州1新闻综合,http://106.42.108.222:2010/rtp/239.16.10.154:2000
郑州1新闻综合,http://106.46.145.121:8000/rtp/239.16.10.154:2000
郑州1新闻综合,http://171.8.171.134:8800/rtp/239.16.10.154:2000
郑州1新闻综合,http://1.196.154.93:2001/rtp/239.16.10.154:2000$1920x1080
郑州1新闻综合,http://1.196.154.165:2001/rtp/239.16.10.154:2000$1920x1080
郑州1新闻综合,http://1.196.154.166:2001/rtp/239.16.10.154:2000$1920x1080
郑州1新闻综合,http://www.lwfz.fun:8800/rtp/239.16.10.154:2000$1920x1080
郑州1新闻综合,http://1.192.43.188:8888/rtp/239.16.10.154:2000$1920x1080
郑州1新闻综合,http://171.8.168.31:8800/rtp/239.16.10.154:2000
郑州1新闻综合,http://123.55.115.104:8888/rtp/239.16.10.154:2000
郑州1新闻综合,http://1.196.154.235:2000/rtp/239.16.10.154:2000$1920x1080
郑州1新闻综合,http://123.52.47.205:8800/rtp/239.16.10.154:2000$1920x1080
郑州1新闻综合,http://123.160.1.36:4022/rtp/239.16.10.154:2000$1920x1080
郑州2商都频道,http://171.8.171.87:8800/rtp/239.16.10.155:2000$1920x1080
郑州2商都频道,http://1.196.154.17:2000/rtp/239.16.10.155:2000$1920x1080
郑州2商都频道,http://1.196.154.165:2000/rtp/239.16.10.155:2000$1920x1080
郑州2商都频道,http://1.196.154.166:2000/rtp/239.16.10.155:2000$1920x1080
郑州2商都频道,http://1.196.154.166:2001/rtp/239.16.10.155:2000$1920x1080
郑州2商都频道,http://1.196.154.165:2001/rtp/239.16.10.155:2000$1920x1080
郑州2商都频道,http://1.196.154.212:2001/rtp/239.16.10.155:2000
郑州2商都频道,http://106.42.108.222:2002/rtp/239.16.10.155:2000
郑州2商都频道,http://106.42.108.222:2000/rtp/239.16.10.155:2000
郑州2商都频道,http://106.42.108.222:2010/rtp/239.16.10.155:2000
郑州2商都频道,http://106.46.145.121:8000/rtp/239.16.10.155:2000$1920x1080
